gene,annotation
1104|00739,nonribosomal peptide
1104|00740,hypothetical protein CGLO_16052
1104|00741,tubulin-tyrosine ligase
1104|00742,peptidase m61 domain-containing protein
1104|00743,hypothetical protein CGGC5_12094
1104|00744,cell surface protein
1104|00745,3-hydroxyisobutyrate dehydrogenase
1104|00746,#NAME?
1104|00747,dihydroorotate dehydrogenase
1104|00748,hd family
1104|00749,calcineurin-like phosphoesterase
1104|00750,nonribosomal peptide
1104|00751,phosphatidylinositol-specific phospholipase c
1104|00752,hypothetical protein CGGC5_13542
1104|00753,nonribosomal peptide
1104|00754,---NA---
1104|00755,gmc oxidoreductase
1104|00756,pfs domain-containing protein
1104|00757,hypothetical protein CGLO_09413
1104|00758,dnaj domain containing protein
1104|00759,ph signal transduction protein
1104|00760,elongator complex associated protein kti2
1104|00761,camp-dependent protein kinase catalytic subunit
1104|00762,fungal zn binuclear cluster domain containing protein
1104|00763,tlc domain-containing protein
1104|00764,hypothetical protein CGGC5_7841
1104|00765,hypothetical protein CGGC5_7858
1104|00766,dfdf domain-containing protein
1104|00767,hypothetical protein CGLO_10423
1104|00768,hypothetical protein CGLO_10042
1104|00769,heavy metal tolerance protein precursor
1104|00770,aaa family atpase
1104|00771,hypothetical protein CGLO_09414
1104|00772,carboxylesterase from carbohydrate esterase family gh10
1104|00773,hypothetical protein CGGC5_7853
1104|00774,dna repair and recombination protein pif1
1104|00775,hypothetical protein CGGC5_7854
1104|00776,s-formylglutathione hydrolase
1104|00777,---NA---
1104|00778,zip zinc transporter
1104|00779,---NA---
1104|00780,2-dehydropantoate 2-
1104|00781,zeta toxin
1104|00782,wsc domain containing protein
1104|00783,cell cycle control protein cdc123
1104|00784,enoyl- hydratase isomerase
1104|00785,hypothetical protein CH063_04123
1104|00786,duf543 domain protein
1104|00787,domain-containing protein
1104|00788,iron-sulfur cluster assembly accessory protein
1104|00789,hypothetical protein CGGC5_5250
1104|00790,eukaryotic translation initiation factor 3 subunit 8
1104|00791,rta1 domain-containing protein
1104|00792,serine threonine protein kinase
1104|00793,a49-like rna polymerase i associated factor
1104|00794,hypothetical protein CGGC5_11110
1104|00795,short chain dehydrogenase
1104|00796,guanine nucleotide-binding protein subunit alpha
1104|00797,mitochondrial import inner membrane translocase subunit tim-9
1104|00798,hypothetical protein CGGC5_5638
1104|00799,ornithine aminotransferase
1104|00800,indole-3-glycerol phosphate synthase
1104|00801,hypothetical protein CGLO_14054
1104|00802,hypothetical protein CGGC5_11112
1104|00803,hypothetical protein CGLO_05433
1104|00804,40s ribosomal protein s14
1104|00805,thiamine biosynthetic bifunctional enzyme
1104|00806,hypothetical protein CGLO_15479
1104|00807,synaptobrevin
1104|00808,peroxin 11c
1104|00809,60s ribosomal protein l7
1104|00810,hypothetical protein CGGC5_7867
1104|00811,integral membrane protein
1104|00812,hypothetical protein CGLO_05887
1104|00813,calponin
1104|00814,procn domain-containing protein
1104|00815,smr domain-containing protein
1104|00816,tyrosinase central domain-containing protein
1104|00817,urb2 npa2 family protein
1104|00818,snf2 super family protein
1104|00819,alg9-like mannosyltransferase
1104|00820,hypothetical protein CGLO_11473
1104|00821,major facilitator superfamily transporter
1104|00822,legume-like lectin family protein
1104|00823,sphingolipid c9-methyltransferase
1104|00824,myb dna-binding domain-containing protein
1104|00825,rna polymerase rpb6
1104|00826,calcium-binding ef-hand protein
1104|00827,pre-mrna-splicing factor cwc21
1104|00828,sas10 utp3 family protein
1104|00829,transposase-like protein
1104|00830,hypothetical protein CGLO_16698
1104|00831,---NA---
1104|00832,---NA---
1104|00833,peroxin 8
1104|00834,---NA---
1104|00835,hypothetical protein S40288_02345
1104|00836,arsenical-resistance protein
1104|00837,dna rna non-specific endonuclease
1104|00838,hc-toxin synthetase
1104|00839,mitochondrial import inner membrane translocase subunit tim13
1104|00840,hypothetical protein SETTUDRAFT_34199
1104|00841,hypothetical protein A1O5_12685
1104|00842,mboat family protein
1104|00843,hypothetical protein VDAG_05168
1104|00844,ifrd domain-containing protein
1104|00845,spindle pole body interacting protein
1104|00846,aminodeoxychorismate lyase
1104|00847,snare domain-containing protein
1104|00848,transcription factor subunit med10
1104|00849,c2h2 transcription factor
1104|00850,hypothetical protein CGLO_12268
1104|00851,hypothetical protein CGGC5_5613
1104|00852,galactoside o-acetyltransferase
1104|00853,upf0052 domain containing protein
1104|00854,brix domain-containing protein
1104|00855,eukaryotic aspartyl protease
1104|00856,protein kinase
1104|00857,hypothetical protein CGGC5_3494
1104|00858,nb-arc and tpr domain protein
1104|00859,import receptor
1104|00860,aconitate hydratase
1104|00861,c6 finger domain-containing protein
1104|00862,---NA---
1104|00863,copii-coated vesicle protein
1104|00864,fha domain protein
1104|00865,wd-repeat protein pop3
1104|00866,zz type zinc finger domain-containing protein
1104|00867,hypothetical protein CGGC5_3490
1104|00868,---NA---
1104|00869,---NA---
1104|00870,mitochondrial protein fmp25
1104|00871,antiviral protein
1104|00872,hypothetical protein CGGC5_12923
1104|00873,hypothetical protein CGGC5_12926
1104|00874,hypothetical protein CGGC5_12931
1104|00875,protein-tyrosine phosphatase
1104|00876,hypothetical protein CGGC5_12925
1104|00877,ankyrin repeat protein
1104|00878,npp1 domain protein
1104|00879,frequency clock protein
1104|00880,mediated genome instability protein rmi1
1104|00881,mitochondrial carrier protein
1104|00882,ngg1 interacting factor
1104|00883,glycoside hydrolase family 5
1104|00884,sec34-like family protein
1104|00885,26s protease regulatory subunit 6b
1104|00886,dehydrogenase reductase
1104|00887,hypothetical protein CGGC5_12936
1104|00888,glycosyl hydrolase
1104|00889,---NA---
1104|00890,hypothetical protein GLRG_11757
1104|00891,hypothetical protein CGGC5_5598
1104|00892,hypothetical protein CGLO_05814
1104|00893,dna polymerase catalytic subunit a
1104|00894,aldose 1-epimerase
1104|00895,hypothetical protein CGGC5_11442
1104|00896,vid27 cytoplasmic protein
1104|00897,map kinase kinase kinase
1104|00898,glycosyl hydrolase family 47
1104|00899,pxa domain-containing protein
1104|00900,rint-1 family protein
1104|00901,pxa domain-containing protein
1104|00902,transcriptional regulator
1104|00903,cral trio domain-containing protein
1104|00904,prenylcysteine oxidase
1104|00905,eukaryotic translation initiation factor 3 subunit
1104|00906,cytochrome p450
1104|00907,mrna processing protein
1104|00908,chromatin remodeling complex subunit
1104|00909,major facilitator superfamily transporter
1104|00910,guanine nucleotide-binding protein subunit gamma
1104|00911,domain-containing protein
1104|00912,hypothetical protein CGGC5_10793
1104|00913,alkbh6 protein
1104|00914,prefoldin subunit
1104|00915,"hypothetical protein GLRG_01990, partial"
1104|00916,glycosyltransferase family 20
1104|00917,kinetochore protein
1104|00918,ap-1 adaptor complex subunit
1104|00919,t-complex protein 1 subunit zeta
1104|00920,c6 transcription factor
1104|00921,zinc-binding dehydrogenase
1104|00922,amidohydrolase family protein
1104|00923,dna ligase i
1104|00924,hypothetical protein CGGC5_11443
1104|00925,repetitive proline-rich cell wall protein
1104|00926,triose-phosphate transporter
1104|00927,hypothetical protein CGLO_16141
1104|00928,esterase lipase
1104|00929,hypothetical protein A1O9_01699
1104|00930,selt selw selh selenoprotein domain-containing protein
1104|00931,hypothetical protein CGGC5_11430
1104|00932,wsc domain-containing protein
1104|00933,"hypothetical protein AOCH_002884, partial"
1104|00934,hypothetical protein CGGC5_11423
1104|00935,---NA---
1104|00936,hypothetical protein CGLO_17441
1104|00937,biotin-requiring enzyme
1104|00938,lysr family regulatory protein
1104|00939,3-oxo-5-alpha-steroid 4-dehydrogenase
1104|00940,hypothetical protein CGLO_04652
1104|00941,metalloprotease 1
1104|00942,hypothetical protein CGGC5_11463
1104|00943,hypothetical protein CGLO_10120
1104|00944,eukaryotic translation initiation factor 3 subunit a
1104|00945,hypothetical protein CGGC5_11457
1104|00946,phd-finger domain-containing protein
1104|00947,transmembrane alpha-helix domain-containing protein
1104|00948,oligopeptide transporter
1104|00949,hypothetical protein CFIO01_07502
1104|00950,trichothecene c-8 hydroxylase cytochrome p450 monooxygenase
1104|00951,carboxypeptidase y
1104|00952,hypothetical protein CGGC5_5601
1104|00953,acc synthase
1104|00954,conserved fungal protein
1104|00955,idi-2 precursor
1104|00956,integral membrane protein
1104|00957,histone acetyltransferase spt10
1104|00958,peptidase m61 domain-containing protein
1104|00959,mynd finger
1104|00960,c2h2 transcription factor swi5
1104|00961,t-complex protein 1
1104|00962,hypothetical protein CGGC5_11465
1104|00963,hypothetical protein CGGC5_11464
1104|00964,carboxypeptidase y
1104|00965,ec20 protein
1104|00966,hypothetical protein CGGC5_11462
1104|00967,hypothetical protein CGGC5_11453
1104|00968,hypothetical protein CGLO_09507
1104|00969,ankyrin and het domain protein
1104|00970,calcineurin-like phosphoesterase
1104|00971,cpsf a subunit region
1104|00972,phd-finger domain-containing protein
1104|00973,elicitor protein
1104|00974,het domain partial
1104|00975,3-isopropylmalate dehydrogenase
1104|00976,hypothetical protein FOMG_16234
1104|00977,integral membrane protein
1104|00978,amidohydrolase
1104|00979,hypothetical protein SAPIO_CDS9754
1104|00980,---NA---
1104|00981,epoxide hydrolase
1104|00982,sec7 domain-containing protein
1104|00983,ankyrin repeat protein
1104|00984,cytochrome p450
1104|00985,riboflavin transporter mch5
1104|00986,multicopper oxidase
1104|00987,fad binding domain protein
1104|00988,secreted protein
1104|00989,glycosyl hydrolase family 16
1104|00990,hypothetical protein CGGC5_13361
1104|00991,hypothetical protein CGGC5_13348
1104|00992,beta-ketoacyl synthase domain-containing protein
1104|00993,short-chain dehydrogenase
1104|00994,hexose transporter
1104|00995,hypothetical protein CGLO_13803
1104|00996,family taurine catabolism dioxygenase
1104|00997,kievitone hydratase
1104|00998,hypothetical protein CGLO_05090
1104|00999,hypothetical protein CGGC5_1676
1104|01000,hypothetical protein CGLO_11964
1104|01001,short-chain dehydrogenase reductase sdr
1104|01002,heterokaryon incompatibility protein
1104|01003,carboxymuconolactone decarboxylase
1104|01004,hypothetical protein CGGC5_1669
1104|01005,dimethylallyl tryptophan synthase 1
1104|01006,spherulin-1b precursor
1104|01007,biphenyl- -diol -dioxygenase 2
1104|01008,membrane transporter
1104|01009,gtp-binding protein rbg1
1104|01010,fructosyl amino acid oxidase
1104|01011,aspartyl-trna synthetase
1104|01012,hypothetical protein CGGC5_14201
1104|01013,hypothetical protein CGGC5_14222
1104|01014,ser thr protein phosphatase
1104|01015,centromere binding protein b
1104|01016,c6 transcription factor
1104|01017,mfs transporter
1104|01018,zinc-finger transcription factor
1104|01019,thermoresistant gluconokinase
1104|01020,fad dependent oxidoreductase superfamily protein
1104|01021,aldehyde dehydrogenase
1104|01022,c6 zinc finger domain protein
1104|01023,mfs sugar transporter
1104|01024,gmc oxidoreductase
1104|01025,methyltransferase domain-containing protein
1104|01026,c6 transcription factor
1104|01027,ankyrin-like protein
1104|01028,hypothetical protein CGGC5_14212
1104|01029,coq5 family
1104|01030,hypothetical protein CGGC5_14226
1104|01031,alpha beta hydrolase fold-3 domain-containing protein
1104|01032,xylitol dehydrogenase
1104|01033,#NAME?
1104|01034,metallopeptidase
1104|01035,histone deacetylase complex subunit
1104|01036,organic hydroperoxide resistance protein
1104|01037,prolyl 4-hydroxylase
1104|01038,lysr family regulatory protein
1104|01039,enoyl- hydratase isomerase
1104|01040,alpha- -glucanase mutanase
1104|01041,fad binding domain-containing protein
1104|01042,acyl transferase
1104|01043,c6 transcription factor
1104|01044,major facilitator superfamily transporter
1104|01045,alpha mannosyltransferase
1104|01046,rta1 domain-containing protein
1104|01047,membrane protein
1104|01048,hypothetical protein CGGC5_14220
1104|01049,lea domain protein
1104|01050,pantothenate transporter liz1
1104|01051,methyltransferase domain-containing protein
1104|01052,mitochondrial aaa
1104|01053,hypothetical protein CGGC5_10794
1104|01054,patatin-like phospholipase
1104|01055,---NA---
1104|01056,ankyrin-2 ankyrin
1104|01057,f-box domain-containing protein
1104|01058,fad binding domain-containing protein
1104|01059,duf1752 domain containing partial
1104|01060,hypothetical protein Cob_06891
1104|01061,peptidase m16 inactive domain-containing protein
1104|01062,hypothetical protein GLRG_11757
1104|01063,"hypothetical protein CGGC5_8199, partial"
1104|01064,hypothetical protein CGGC5_15361
1104|01065,het domain protein
1104|01066,hypothetical protein CGGC5_15360
1104|01067,---NA---
1104|01068,"hypothetical protein CGGC5_14967, partial"
1104|01069,"hypothetical protein CGGC5_15428, partial"
1104|01070,major facilitator superfamily transporter
1104|01071,---NA---
1104|01072,---NA---
1104|01073,hypothetical protein CGGC5_13176
1104|01074,---NA---
1104|01075,demethylsterigmatocystin 6-o-methyltransferase-like protein
1104|01076,o-methyltransferase
1104|01077,protein kinase
1104|01078,domain-containing protein
1104|01079,pol-like partial
1104|01080,calcium proton exchanger
1104|01081,---NA---
1104|01082,hypothetical protein CGGC5_15467
1104|01083,hypothetical protein V502_03065
1104|01084,hypothetical protein V502_03065
1104|01085,hypothetical protein CGGC5_3258
1104|01086,---NA---
1104|01087,hypothetical protein CGLO_07008
1104|01088,serine threonine-protein kinase sgk2
1104|01089,hypothetical protein CGGC5_11680
1104|01090,gag protein
1104|01091,hva22 family tb2 dp1 protein
1104|01092,integral membrane protein
1104|01093,glutathione s-transferase domain-containing protein
1104|01094,lpxtg-domain-containing protein
1104|01095,gmc oxidoreductase
1104|01096,jn0499tubulin beta chain - anthracnose fungus (colletotrichum gloeosporioides aeschynomene)
1104|01097,c6 zinc finger domain-containing protein
1104|01098,c6 zinc finger domain-containing protein
1104|01099,biotin-protein ligase
1104|01100,#NAME?
1104|01101,hypothetical protein CGGC5_3255
1104|01102,ribonuclease hii
1104|01103,f-box domain protein
1104|01104,hypothetical protein CGGC5_770
